,Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD),lien,Database Operations,Memory Read Cached,Memory Read Uncached,Memory Write,Latency,Memory Threaded
491,Crucial Technology CT16G4SFS8266.C8FE 16GB,38,15.8,12.8,$55.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS832A.C8FB+16GB&id=16850,"5,001 KOps/Sec","31,851 MBytes/Sec","19,418 MBytes/Sec","12,223 MBytes/Sec",49 ns (lower is better),"42,332 MBytes/Sec"
492,Crucial Technology CT16G4SFS832A.C8FB 16GB,40,16.0,13.4,$62.70*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS832A.C8FE+16GB&id=15895,"5,355 KOps/Sec","32,529 MBytes/Sec","20,374 MBytes/Sec","12,821 MBytes/Sec",49 ns (lower is better),"43,040 MBytes/Sec"
493,Crucial Technology CT16G4SFS832A.C8FE 16GB,41,17.1,14.1,$429.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS832A.M8FB+16GB&id=16023,"5,365 KOps/Sec","31,709 MBytes/Sec","18,558 MBytes/Sec","13,861 MBytes/Sec",37 ns (lower is better),"37,481 MBytes/Sec"
494,Crucial Technology CT32G4DFD8266.C16FE 32GB,34,18.0,14.9,$174.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4DFD8266.M16FB+32GB&id=15758,"6,029 KOps/Sec","32,393 MBytes/Sec","15,357 MBytes/Sec","12,847 MBytes/Sec",35 ns (lower is better),"31,700 MBytes/Sec"
495,Crucial Technology CT32G4SFD8266.C16FB 32GB,37,16.0,14.2,$153.39*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4SFD8266.C16FE+32GB&id=17371,"4,111 KOps/Sec","28,079 MBytes/Sec","16,039 MBytes/Sec","14,031 MBytes/Sec",46 ns (lower is better),"32,998 MBytes/Sec"
496,Crucial Technology CT32G4SFD832A.C16FB 32GB,36,16.9,15.8,$197.63*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4SFD832A.C16FE+32GB&id=16053,"5,354 KOps/Sec","31,476 MBytes/Sec","18,233 MBytes/Sec","14,468 MBytes/Sec",50 ns (lower is better),"41,711 MBytes/Sec"
497,Crucial Technology CT4G4DFS8213.8FA11 4GB,24,15.4,11.5,$12.84,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.8FA11%3F%3F+4GB&id=9329,NA,"25,391 MBytes/Sec","16,058 MBytes/Sec","12,155 MBytes/Sec",24 ns (lower is better),NA
498,Crucial Technology CT4G4DFS8213.C8FAD1 4GB,39,12.4,10.0,$20.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.C8FAD11+4GB&id=8168,NA,"20,532 MBytes/Sec","14,383 MBytes/Sec","10,840 MBytes/Sec",26 ns (lower is better),NA
499,Crucial Technology CT4G4DFS8213.C8FAR 4GB,28,12.6,9.9,$41.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.C8FAR1+4GB&id=6928,"3,926 KOps/Sec","24,341 MBytes/Sec","12,464 MBytes/Sec","9,901 MBytes/Sec",41 ns (lower is better),"43,702 MBytes/Sec"
500,Crucial Technology CT4G4DFS824A.C8FADP 4GB,25,16.0,11.0,$17.90,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.C8FBD1+4GB&id=9637,"3,661 KOps/Sec","27,926 MBytes/Sec","16,107 MBytes/Sec","10,748 MBytes/Sec",44 ns (lower is better),"29,684 MBytes/Sec"
501,Crucial Technology CT4G4DFS824A.C8FBD1 4GB,29,16.1,13.2,$38.33*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.C8FBD2+4GB&id=9944,"3,394 KOps/Sec","26,808 MBytes/Sec","16,308 MBytes/Sec","10,639 MBytes/Sec",42 ns (lower is better),"31,919 MBytes/Sec"
502,Crucial Technology CT4G4DFS8266.C8FB 4GB,61,18.4,8.5,$27.13*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8266.C8FE+4GB&id=12886,"3,901 KOps/Sec","27,251 MBytes/Sec","14,876 MBytes/Sec","8,346 MBytes/Sec",47 ns (lower is better),"35,091 MBytes/Sec"
503,Crucial Technology CT4G4DFS8266.C8FE 4GB,47,14.0,8.4,$22.98*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8266.C8FF+4GB&id=13654,"4,212 KOps/Sec","28,861 MBytes/Sec","16,031 MBytes/Sec","9,206 MBytes/Sec",57 ns (lower is better),"35,938 MBytes/Sec"
504,Crucial Technology CT4G4SFS624A.C4FB 4GB,84,14.8,6.8,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS8213.C8FADP+4GB&id=11563,NA,NA,NA,NA,NA,NA
505,Crucial Technology CT4G4SFS8213.C8FADP 4GB,26,14.3,11.1,$20.31*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS8213.C8FBD1+4GB&id=9405,NA,"5,852 MBytes/Sec","11,334 MBytes/Sec","8,855 MBytes/Sec",78 ns (lower is better),NA
506,Crucial Technology CT4G4SFS8213.C8FBD1 4GB,78,11.3,8.9,$51.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS8213.C8FBD2+4GB&id=9983,NA,NA,NA,NA,NA,NA
507,Crucial Technology CT8G4DFD8213.16FA11 8GB,26,15.5,11.3,$17.74,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FA11+8GB&id=7939,"3,531 KOps/Sec","25,306 MBytes/Sec","16,424 MBytes/Sec","12,251 MBytes/Sec",33 ns (lower is better),"27,014 MBytes/Sec"
508,Crucial Technology CT8G4DFD8213.C16FA11 8GB,32,16.5,12.2,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FAD1+8GB&id=7242,"3,535 KOps/Sec","21,658 MBytes/Sec","14,138 MBytes/Sec","10,267 MBytes/Sec",42 ns (lower is better),"34,798 MBytes/Sec"
509,Crucial Technology CT8G4DFD8213.C16FAD1 8GB,29,13.2,10.4,$44.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FADP+8GB&id=11646,"2,007 KOps/Sec","26,684 MBytes/Sec","13,505 MBytes/Sec","6,419 MBytes/Sec",66 ns (lower is better),"14,691 MBytes/Sec"
510,Crucial Technology CT8G4DFD8213.C16FAR1 8GB,37,14.7,11.0,$82.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FAR2+8GB&id=8400,"3,689 KOps/Sec","27,280 MBytes/Sec","16,149 MBytes/Sec","11,670 MBytes/Sec",37 ns (lower is better),"27,573 MBytes/Sec"
511,Crucial Technology CT8G4DFD824A.C16FADP 8GB,24,17.1,13.6,$19.35*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD824A.C16FBD1+8GB&id=9413,"3,924 KOps/Sec","28,776 MBytes/Sec","17,588 MBytes/Sec","12,608 MBytes/Sec",34 ns (lower is better),"31,906 MBytes/Sec"
512,Crucial Technology CT8G4DFD824A.C16FBD1 8GB,33,17.2,12.8,$63.14*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD824A.C16FBD2+8GB&id=9932,"7,148 KOps/Sec","30,030 MBytes/Sec","17,083 MBytes/Sec","11,819 MBytes/Sec",27 ns (lower is better),"32,178 MBytes/Sec"
513,Crucial Technology CT8G4DFRA266.C8FN 8GB,29,15.9,13.6,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFRA266.C8FP+8GB&id=16108,"4,404 KOps/Sec","29,659 MBytes/Sec","17,354 MBytes/Sec","11,663 MBytes/Sec",47 ns (lower is better),"34,934 MBytes/Sec"
514,Crucial Technology CT8G4DFRA32A.C4FE 8GB,34,16.8,11.7,$43.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFRA32A.C8FN+8GB&id=18561,"5,166 KOps/Sec","32,729 MBytes/Sec","19,880 MBytes/Sec","13,363 MBytes/Sec",44 ns (lower is better),"42,676 MBytes/Sec"
515,Crucial Technology CT8G4DFS632A.M4FB 8GB,35,19.6,13.0,$189.49*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS632A.M4FE+8GB&id=16809,"4,875 KOps/Sec","33,027 MBytes/Sec","18,496 MBytes/Sec","13,192 MBytes/Sec",35 ns (lower is better),"36,826 MBytes/Sec"
516,Crucial Technology CT8G4DFS8213.C8FAD1 8GB,25,13.7,8.0,$23.64*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.C8FBD1+8GB&id=9124,"3,255 KOps/Sec","26,254 MBytes/Sec","15,250 MBytes/Sec","11,181 MBytes/Sec",34 ns (lower is better),"27,790 MBytes/Sec"
517,Crucial Technology CT8G4DFS8213.C8FBD1 8GB,33,15.3,11.3,$49.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.C8FBR1+8GB&id=9245,"3,115 KOps/Sec","25,934 MBytes/Sec","15,274 MBytes/Sec","10,443 MBytes/Sec",35 ns (lower is better),"24,299 MBytes/Sec"
518,Crucial Technology CT8G4DFS8213.M8FA 8GB,30,16.1,11.1,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.M8FB+8GB&id=8676,"3,193 KOps/Sec","26,570 MBytes/Sec","15,703 MBytes/Sec","11,309 MBytes/Sec",33 ns (lower is better),"26,368 MBytes/Sec"
519,Crucial Technology CT8G4DFS824A.C8FAD1 8GB,33,17.2,12.4,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS824A.C8FBD1+8GB&id=9080,"3,567 KOps/Sec","28,062 MBytes/Sec","15,523 MBytes/Sec","10,519 MBytes/Sec",40 ns (lower is better),"28,749 MBytes/Sec"
520,Crucial Technology CT8G4DFS8266.C8FD1 8GB,30,17.0,13.2,$203.36*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8266.C8FE+8GB&id=12748,"4,360 KOps/Sec","29,729 MBytes/Sec","17,220 MBytes/Sec","11,803 MBytes/Sec",39 ns (lower is better),"35,198 MBytes/Sec"
521,Crucial Technology CT8G4DFS832A.C8FE 8GB,32,21.6,15.5,$97.79*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS832A.C8FJ+8GB&id=14951,"5,346 KOps/Sec","32,036 MBytes/Sec","18,840 MBytes/Sec","12,825 MBytes/Sec",40 ns (lower is better),"40,173 MBytes/Sec"
522,Crucial Technology CT8G4DFS832A.C8FJ 8GB,29,18.2,15.7,$55.88*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS832A.C8FP+8GB&id=17484,"6,489 KOps/Sec","34,153 MBytes/Sec","21,834 MBytes/Sec","14,598 MBytes/Sec",40 ns (lower is better),"45,001 MBytes/Sec"
523,Crucial Technology CT8G4SFD8213.C16FADP 8GB,29,13.1,9.6,$49.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD8213.C16FBD1+8GB&id=9383,"2,798 KOps/Sec","22,290 MBytes/Sec","14,130 MBytes/Sec","11,151 MBytes/Sec",37 ns (lower is better),"25,971 MBytes/Sec"
524,Crucial Technology CT8G4SFD8213.C16FBD1 8GB,37,14.1,11.0,$77.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD8213.C16FBD2+8GB&id=9908,"2,351 KOps/Sec","20,048 MBytes/Sec","13,079 MBytes/Sec","10,920 MBytes/Sec",40 ns (lower is better),"23,965 MBytes/Sec"
525,Crucial Technology CT8G4SFD824A.C16FADP 8GB,31,15.6,11.8,$29.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD824A.C16FBD1+8GB&id=12215,"2,421 KOps/Sec","23,827 MBytes/Sec","14,922 MBytes/Sec","11,519 MBytes/Sec",38 ns (lower is better),"25,495 MBytes/Sec"
526,Crucial Technology CT8G4SFRA266.C4FE 8GB,42,16.4,13.0,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FD1+8GB&id=15467,"4,164 KOps/Sec","28,461 MBytes/Sec","15,629 MBytes/Sec","13,489 MBytes/Sec",35 ns (lower is better),"32,361 MBytes/Sec"
527,Crucial Technology CT8G4SFRA266.C8FE 8GB,43,15.1,12.9,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FP+8GB&id=16203,"2,827 KOps/Sec","26,691 MBytes/Sec","15,593 MBytes/Sec","9,642 MBytes/Sec",56 ns (lower is better),"33,544 MBytes/Sec"
528,Crucial Technology CT8G4SFRA32A.C16FG 8GB,40,14.9,14.2,$25.00,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA32A.C4FE+8GB&id=15195,"3,960 KOps/Sec","29,691 MBytes/Sec","16,683 MBytes/Sec","10,320 MBytes/Sec",49 ns (lower is better),"36,146 MBytes/Sec"
529,Crucial Technology CT8G4SFRA32A.C4FE 8GB,49,16.1,12.0,$33.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA32A.C8FE+8GB&id=15766,"4,080 KOps/Sec","29,276 MBytes/Sec","17,110 MBytes/Sec","12,659 MBytes/Sec",37 ns (lower is better),"35,907 MBytes/Sec"
530,Crucial Technology CT8G4SFS632A.M4FE 8GB,49,17.8,12.0,$49.31*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8213.C8FAD1+8GB&id=9626,NA,"22,122 MBytes/Sec","14,448 MBytes/Sec","10,576 MBytes/Sec",27 ns (lower is better),NA
531,Crucial Technology CT8G4SFS8213.C8FAD1 8GB,27,14.4,10.6,$49.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8213.C8FBD1+8GB&id=10578,NA,NA,NA,NA,NA,NA
532,Crucial Technology CT8G4SFS8213.M8FB 8GB,36,14.2,10.7,$54.67*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FAD1+8GB&id=9967,NA,"19,481 MBytes/Sec","14,835 MBytes/Sec","9,605 MBytes/Sec",26 ns (lower is better),NA
533,Crucial Technology CT8G4SFS824A.C8FAD1 8GB,26,14.8,9.6,$40.72*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FBD1+8GB&id=9704,"2,546 KOps/Sec","19,780 MBytes/Sec","13,295 MBytes/Sec","10,857 MBytes/Sec",35 ns (lower is better),"27,085 MBytes/Sec"
534,Crucial Technology CT8G4SFS824A.C8FBD1 8GB,26,14.6,9.8,$35.59*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FBR1+8GB&id=10720,"2,710 KOps/Sec","17,741 MBytes/Sec","14,185 MBytes/Sec","10,699 MBytes/Sec",33 ns (lower is better),"27,251 MBytes/Sec"
535,Crucial Technology CT8G4SFS824A.M8FA 8GB,24,13.7,6.5,$54.67*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.M8FB+8GB&id=8978,"3,967 KOps/Sec","24,885 MBytes/Sec","16,118 MBytes/Sec","12,230 MBytes/Sec",33 ns (lower is better),"29,952 MBytes/Sec"
536,Crucial Technology CT8G4SFS8266.C8FD1 8GB,34,16.7,12.5,$66.68*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8266.C8FE+8GB&id=12884,"3,530 KOps/Sec","28,291 MBytes/Sec","15,989 MBytes/Sec","12,035 MBytes/Sec",43 ns (lower is better),"31,790 MBytes/Sec"
537,Crucial Technology CT8G4SFS832A.C8FE 8GB,48,16.7,13.5,$34.29*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS832A.C8FN+8GB&id=19210,"4,277 KOps/Sec","30,009 MBytes/Sec","18,741 MBytes/Sec","10,818 MBytes/Sec",49 ns (lower is better),"42,833 MBytes/Sec"
538,G Skill Intl F4-2133C15-8GRK 8GB,40,12.6,10.3,$139.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2133C15-8GRR+8GB&id=6326,"3,703 KOps/Sec","27,510 MBytes/Sec","15,461 MBytes/Sec","11,110 MBytes/Sec",37 ns (lower is better),"33,772 MBytes/Sec"
539,G Skill Intl F4-2400C15-4GNT 4GB,37,14.9,11.2,$71.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GRB+4GB&id=6404,"3,593 KOps/Sec","24,562 MBytes/Sec","13,971 MBytes/Sec","9,920 MBytes/Sec",44 ns (lower is better),"38,797 MBytes/Sec"
540,G Skill Intl F4-2400C15-4GRK 4GB,39,13.2,10.7,$120.43*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GRR+4GB&id=6329,"3,993 KOps/Sec","26,920 MBytes/Sec","14,541 MBytes/Sec","10,696 MBytes/Sec",40 ns (lower is better),"35,321 MBytes/Sec"
541,G Skill Intl F4-2400C15-4GRR 4GB,36,14.8,11.3,$132.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GVR+4GB&id=7970,"3,335 KOps/Sec","27,277 MBytes/Sec","15,850 MBytes/Sec","10,130 MBytes/Sec",45 ns (lower is better),"30,979 MBytes/Sec"
542,G Skill Intl F4-2400C15-8GNT 8GB,34,16.1,11.6,$183.22*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GRB+8GB&id=6516,"5,304 KOps/Sec","25,593 MBytes/Sec","14,503 MBytes/Sec","11,555 MBytes/Sec",36 ns (lower is better),"38,606 MBytes/Sec"
543,G Skill Intl F4-2400C15-8GRK 8GB,41,14.8,11.5,$356.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GRR+8GB&id=6395,"4,307 KOps/Sec","28,921 MBytes/Sec","15,790 MBytes/Sec","11,308 MBytes/Sec",39 ns (lower is better),"33,836 MBytes/Sec"
544,G Skill Intl F4-2400C15-8GRR 8GB,36,15.4,11.5,$142.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GTZR+8GB&id=10294,"4,369 KOps/Sec","30,334 MBytes/Sec","16,466 MBytes/Sec","11,339 MBytes/Sec",38 ns (lower is better),"30,326 MBytes/Sec"
545,G Skill Intl F4-2666C15-4GRR 4GB,35,15.5,12.2,$98.97*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C15-4GVK+4GB&id=10450,"4,941 KOps/Sec","29,292 MBytes/Sec","16,447 MBytes/Sec","11,926 MBytes/Sec",37 ns (lower is better),"52,446 MBytes/Sec"
546,G Skill Intl F4-2666C15-8GRR 8GB,35,15.9,12.2,$360.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C15-8GVB+8GB&id=8625,"4,521 KOps/Sec","29,954 MBytes/Sec","17,518 MBytes/Sec","11,416 MBytes/Sec",39 ns (lower is better),"32,700 MBytes/Sec"
547,G Skill Intl F4-2800C16-4GRK 4GB,39,14.1,11.2,$103.26*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2800C16-4GRR+4GB&id=8086,"3,414 KOps/Sec","27,720 MBytes/Sec","17,362 MBytes/Sec","11,313 MBytes/Sec",43 ns (lower is better),"32,917 MBytes/Sec"
548,G Skill Intl F4-3000C15-4GRR 4GB,36,14.9,12.0,$224.11*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3000C15-4GTZ+4GB&id=10346,"2,526 KOps/Sec","26,843 MBytes/Sec","17,129 MBytes/Sec","10,205 MBytes/Sec",40 ns (lower is better),"40,781 MBytes/Sec"
549,G Skill Intl F4-3000C15-8GRK 8GB,32,16.8,12.7,$164.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3000C15-8GRKB+8GB&id=8219,NA,"27,807 MBytes/Sec","18,927 MBytes/Sec","15,003 MBytes/Sec",20 ns (lower is better),NA
550,G Skill Intl F4-3600C18D-32GVK 16GB,50,18.7,14.2,$179.00,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3600C19-16GSXF+16GB&id=12225,NA,"33,358 MBytes/Sec","18,823 MBytes/Sec","13,464 MBytes/Sec",22 ns (lower is better),NA
551,GIGA - BYTE Technology Co Ltd GP-ARS16G33 8GB,27,19.1,16.8,$149.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-ARS16G37+8GB&id=16161,"6,157 KOps/Sec","33,984 MBytes/Sec","20,972 MBytes/Sec","15,301 MBytes/Sec",43 ns (lower is better),"44,343 MBytes/Sec"
552,GIGA - BYTE Technology Co Ltd GP-ARS16G37 8GB,34,19.5,15.5,$169.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-ARS16G44+8GB&id=15802,"6,759 KOps/Sec","33,268 MBytes/Sec","20,481 MBytes/Sec","15,883 MBytes/Sec",40 ns (lower is better),"47,820 MBytes/Sec"
553,GIGA - BYTE Technology Co Ltd GP-ARS16G44 8GB,35,19.0,15.9,$179.00*,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-DSG64G32+32GB&id=16001,"7,374 KOps/Sec","34,875 MBytes/Sec","20,157 MBytes/Sec","15,270 MBytes/Sec",39 ns (lower is better),"42,143 MBytes/Sec"
554,GIGA - BYTE Technology Co Ltd GP-GR26C16S8K1HU408 8GB,28,17.3,13.6,$65.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-GR26C16S8K2HU416+8GB&id=15022,"3,684 KOps/Sec","29,614 MBytes/Sec","16,444 MBytes/Sec","9,922 MBytes/Sec",49 ns (lower is better),"35,780 MBytes/Sec"
555,Kingston HP24D4S7S8MBP-8 8GB,40,13.2,10.9,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP24D4U7S1MBP-4+4GB&id=9942,"4,874 KOps/Sec","26,972 MBytes/Sec","17,446 MBytes/Sec","9,982 MBytes/Sec",44 ns (lower is better),"31,876 MBytes/Sec"
556,Kingston HP26D4S9S8ME-8 8GB,34,15.6,12.8,$41.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP26D4S9S8MH-8+8GB&id=11428,"2,757 KOps/Sec","23,281 MBytes/Sec","14,730 MBytes/Sec","11,899 MBytes/Sec",38 ns (lower is better),"28,831 MBytes/Sec"
557,Kingston HP26D4S9S8MH-8 8GB,35,15.1,12.2,$69.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP26D4S9S8MHF-8+8GB&id=11368,"2,751 KOps/Sec","22,024 MBytes/Sec","14,912 MBytes/Sec","11,416 MBytes/Sec",41 ns (lower is better),"29,223 MBytes/Sec"
558,Kingston KMKYF9-MID 8GB,35,15.3,12.5,$54.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+KMKYF9-MIH+8GB&id=11046,"2,162 KOps/Sec","19,649 MBytes/Sec","13,234 MBytes/Sec","11,483 MBytes/Sec",37 ns (lower is better),"27,669 MBytes/Sec"
559,Kingston KMKYF9-MIH 8GB,36,13.3,11.5,$50.00*,https://www.memorybenchmark.net/ram.php?ram=Kingston+KP6FH5-MIE+32GB&id=18168,"4,798 KOps/Sec","31,815 MBytes/Sec","15,821 MBytes/Sec","14,762 MBytes/Sec",59 ns (lower is better),"42,734 MBytes/Sec"
560,Kingston M378A1K43CB2-CRC 8GB,24,13.9,6.5,$50.11*,https://www.memorybenchmark.net/ram.php?ram=Kingston+MSI21D4S15HAG%2F8G+8GB&id=9457,"2,629 KOps/Sec","16,911 MBytes/Sec","13,750 MBytes/Sec","10,816 MBytes/Sec",33 ns (lower is better),"24,647 MBytes/Sec"
561,Micron Technology 16ATF1G64AZ-2G1B1 8GB,37,15.4,11.9,$74.81*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF1G64AZ-2G3A2+8GB&id=9014,"3,624 KOps/Sec","25,453 MBytes/Sec","15,972 MBytes/Sec","11,819 MBytes/Sec",27 ns (lower is better),"29,992 MBytes/Sec"
562,Micron Technology 16ATF2G64HZ-2G3H1 16GB,43,12.7,10.6,$89.26*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF2G64HZ-2G6E1+16GB&id=11532,"3,711 KOps/Sec","25,456 MBytes/Sec","15,127 MBytes/Sec","13,584 MBytes/Sec",39 ns (lower is better),"31,511 MBytes/Sec"
563,Micron Technology 8ATF1G64HZ-2G6B1 8GB,33,14.7,12.1,$79.95*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+8ATF1G64HZ-2G6D1+8GB&id=12613,"3,820 KOps/Sec","26,666 MBytes/Sec","15,592 MBytes/Sec","12,956 MBytes/Sec",37 ns (lower is better),"31,869 MBytes/Sec"
564,Mushkin 99[2/7/4]183 8GB,27,15.0,11.6,$68.97*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D189F+4GB&id=7603,NA,"25,301 MBytes/Sec","14,296 MBytes/Sec","11,204 MBytes/Sec",26 ns (lower is better),NA
565,Mushkin 99[2/7/4]190F 4GB,26,14.1,10.7,$49.92*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D191%5BF%2FT%5D+4GB&id=8408,"3,615 KOps/Sec","25,431 MBytes/Sec","13,987 MBytes/Sec","10,103 MBytes/Sec",34 ns (lower is better),"42,007 MBytes/Sec"
566,Mushkin 99[2/7/4]191[F/T] 4GB,26,14.5,10.1,$46.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D191F+4GB&id=7031,NA,"23,283 MBytes/Sec","13,888 MBytes/Sec","10,870 MBytes/Sec",27 ns (lower is better),NA
567,Mushkin 99[2/7/4]191F 4GB,27,13.9,10.9,$119.89*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D192%5BF%2FT%5D+4GB&id=11164,NA,NA,NA,NA,NA,NA
568,Mushkin 99[2/7/4]197F 8GB,27,12.8,11.0,$88.32*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D198F+8GB&id=6786,NA,"25,179 MBytes/Sec","12,608 MBytes/Sec","8,708 MBytes/Sec",26 ns (lower is better),NA
569,Mushkin 99[2/7/4]198F 8GB,26,12.6,8.7,$229.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D199%5BF%2FT%5D+8GB&id=8227,"3,562 KOps/Sec","28,153 MBytes/Sec","16,005 MBytes/Sec","10,983 MBytes/Sec",42 ns (lower is better),"29,038 MBytes/Sec"
570,Mushkin 99[2/7/4]199[F/T] 8GB,34,15.9,12.1,$89.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D199F+8GB&id=8694,NA,"16,529 MBytes/Sec","12,681 MBytes/Sec","10,537 MBytes/Sec",27 ns (lower is better),NA
